Department,Salary,ActiveProjects,AvgMonthlyHours,YearsAtCompany,WorkAccidents,ReceivedPromotion,LastEvaluation,SatisfactionScore,Attrition
product_management,low,6,137,8,True,False,0.92,0.97,False
product_management,low,3,225,4,False,False,0.93,0.8,False
product_management,low,3,194,3,False,False,0.84,0.82,False
product_management,low,5,251,4,False,False,0.99,0.95,False
IT,low,5,195,4,False,False,0.51,0.88,False
management,high,3,180,7,False,True,0.86,0.5,False
management,high,2,225,7,True,True,0.8,0.53,False
management,high,3,229,7,False,True,0.74,0.82,False
management,high,6,144,7,False,True,0.74,0.15,False
management,high,3,129,3,False,True,0.7,0.92,False
management,high,3,172,10,False,True,0.74,0.53,False
marketing,medium,4,220,10,False,False,1.0,0.58,False
sales,medium,3,273,10,False,False,0.74,0.88,False
accounting,medium,3,245,10,False,False,0.72,0.85,False
support,medium,5,264,10,True,False,0.68,0.99,False
engineering,medium,3,268,10,False,False,0.73,0.94,False
management,medium,3,172,3,False,False,0.94,0.63,False
marketing,medium,3,245,3,False,False,0.9,0.85,False
marketing,medium,5,192,3,False,False,0.66,0.95,False
marketing,high,3,268,4,False,False,0.66,0.71,False
sales,low,4,244,3,False,False,0.88,0.49,False
sales,medium,4,222,4,False,False,0.69,0.71,False
sales,medium,5,239,2,False,False,0.62,0.52,False
sales,medium,3,143,4,False,False,0.72,0.48,False
sales,medium,3,160,3,False,False,0.79,0.82,False
sales,low,2,255,7,False,False,0.76,0.83,False
sales,low,4,152,7,False,False,0.87,0.85,False
sales,low,4,226,7,False,False,0.64,0.57,False
IT,low,5,266,7,False,False,0.63,0.16,False
product_management,low,5,256,7,False,False,0.64,0.85,False
product_management,low,3,198,3,True,False,0.67,0.82,False
product_management,low,4,254,7,False,False,0.89,0.9,False
product_management,low,2,104,7,False,False,0.64,0.92,False
IT,low,4,136,7,False,False,0.48,0.9,False
IT,low,5,205,3,False,False,0.8,0.82,False
IT,low,4,236,3,True,False,0.81,0.84,False
IT,low,3,176,3,False,False,0.65,0.92,False
IT,low,3,148,3,False,False,0.82,0.82,False
IT,low,4,146,3,True,False,0.8,0.8,False
IT,low,3,242,2,False,False,0.85,0.6,False
marketing,high,5,115,6,True,False,0.38,0.14,False
accounting,high,4,150,3,False,False,0.89,0.85,False
accounting,high,3,239,8,False,False,0.81,0.55,False
IT,medium,4,178,8,False,False,0.71,0.49,False
IT,medium,5,263,8,False,False,0.58,0.82,False
management,high,3,272,8,False,False,0.77,0.59,False
marketing,medium,3,133,8,False,False,0.82,0.9,False
marketing,medium,3,149,3,True,False,0.72,0.62,False
marketing,medium,3,193,2,False,False,0.68,0.61,False
sales,medium,5,174,3,True,False,0.55,0.52,False
sales,medium,4,223,5,False,False,0.87,0.79,False
sales,medium,4,201,8,False,False,0.89,0.49,False
sales,medium,2,139,8,False,False,0.67,0.73,False
sales,medium,5,241,8,False,False,0.49,0.67,False
sales,medium,4,187,4,True,False,0.61,0.52,False
sales,medium,4,192,3,False,False,0.64,0.72,False
IT,medium,5,142,4,False,False,0.5,0.48,False
product_management,medium,4,229,4,False,False,0.79,0.19,False
product_management,high,3,104,7,False,False,0.49,0.49,False
product_management,low,3,255,7,False,False,0.76,0.9,False
product_management,medium,4,212,7,False,False,0.49,0.49,False
IT,medium,2,235,7,False,False,0.53,0.6,False
IT,medium,3,237,3,True,False,0.85,0.62,False
management,high,4,253,10,False,True,0.5,0.64,False
management,high,3,193,10,False,True,0.94,0.22,False
management,high,3,259,10,True,True,0.55,0.9,False
management,high,5,266,10,False,True,0.95,0.74,False
management,high,3,185,10,False,True,0.54,0.85,False
marketing,high,3,172,10,False,True,0.65,0.33,False
IT,low,4,180,3,False,False,0.73,0.5,False
sales,low,2,157,3,False,False,0.53,0.38,True
sales,medium,5,262,6,False,False,0.86,0.8,True
sales,medium,7,272,4,False,False,0.88,0.11,True
sales,low,5,223,5,False,False,0.87,0.72,True
sales,low,2,159,3,False,False,0.52,0.37,True
sales,low,2,153,3,False,False,0.5,0.41,True
sales,low,6,247,4,False,False,0.77,0.1,True
sales,low,5,259,5,False,False,0.85,0.92,True
sales,low,5,224,5,False,False,1.0,0.89,True
sales,low,2,142,3,False,False,0.53,0.42,True
sales,low,2,135,3,False,False,0.54,0.45,True
sales,low,6,305,4,False,False,0.81,0.11,True
sales,low,4,234,5,False,False,0.92,0.84,True
sales,low,2,148,3,False,False,0.55,0.41,True
sales,low,2,137,3,False,False,0.56,0.36,True
sales,low,2,143,3,False,False,0.54,0.38,True
sales,low,2,160,3,False,False,0.47,0.45,True
sales,low,4,255,6,False,False,0.99,0.78,True
sales,low,2,160,3,True,True,0.51,0.45,True
sales,low,5,262,5,False,False,0.89,0.76,True
sales,low,6,282,4,False,False,0.83,0.11,True
sales,low,2,147,3,False,False,0.55,0.38,True
sales,low,6,304,4,False,False,0.95,0.09,True
sales,low,2,139,3,False,False,0.57,0.46,True
sales,low,2,158,3,False,False,0.53,0.4,True
sales,low,5,242,5,False,False,0.92,0.89,True
sales,low,4,239,5,False,False,0.87,0.82,True
sales,low,2,135,3,False,False,0.49,0.4,True
accounting,low,2,128,3,False,False,0.46,0.41,True
accounting,low,2,132,3,False,False,0.5,0.38,True
accounting,low,6,294,4,False,False,0.62,0.09,True
hr,low,2,134,3,False,False,0.57,0.45,True
hr,low,2,145,3,False,False,0.51,0.4,True
hr,low,2,140,3,False,False,0.55,0.45,True
hr,low,4,246,6,False,False,0.87,0.84,True
engineering,low,6,255,4,False,False,0.94,0.1,True
engineering,low,2,137,3,False,False,0.46,0.38,True
engineering,low,2,126,3,False,False,0.5,0.45,True
engineering,low,6,306,4,False,False,0.89,0.11,True
engineering,low,2,152,3,False,False,0.54,0.41,True
engineering,low,5,269,5,False,False,0.88,0.87,True
engineering,low,2,158,3,False,False,0.48,0.45,True
engineering,low,2,127,3,False,False,0.46,0.4,True
engineering,low,7,281,4,False,False,0.8,0.1,True
engineering,low,6,276,4,False,False,0.89,0.09,True
engineering,low,3,182,4,False,False,0.74,0.84,True
support,low,2,147,3,False,False,0.55,0.4,True
support,low,3,273,6,False,False,0.7,0.57,True
support,low,2,148,3,False,False,0.54,0.4,True
support,low,2,147,3,False,False,0.47,0.43,True
support,low,6,152,2,False,False,0.78,0.13,True
support,low,2,135,3,False,False,0.55,0.44,True
support,low,2,134,3,False,False,0.55,0.38,True
support,low,2,132,3,False,False,0.54,0.39,True
support,low,7,307,4,False,False,0.92,0.1,True
support,low,2,140,3,False,False,0.46,0.37,True
support,low,7,255,4,False,False,0.94,0.11,True
engineering,low,6,309,4,False,False,0.81,0.1,True
engineering,low,2,128,3,False,False,0.54,0.38,True
engineering,low,4,225,5,False,False,1.0,0.85,True
management,medium,5,226,5,False,False,0.91,0.85,True
IT,medium,7,308,4,False,False,0.93,0.11,True
IT,medium,6,244,5,False,False,0.95,0.1,True
IT,medium,2,132,3,False,False,0.56,0.36,True
IT,medium,6,286,4,False,False,0.94,0.11,True
IT,medium,6,161,4,False,False,0.7,0.81,True
product_management,medium,2,153,3,False,False,0.54,0.43,True
product_management,medium,4,264,6,False,False,0.98,0.9,True
product_management,medium,5,223,5,True,False,0.86,0.76,True
product_management,medium,2,135,3,False,False,0.5,0.43,True
IT,medium,2,277,3,False,False,0.99,0.74,True
product_management,medium,5,275,4,False,False,0.77,0.09,True
product_management,high,2,149,3,False,False,0.49,0.45,True
product_management,low,7,295,4,False,False,0.87,0.09,True
product_management,medium,6,277,4,False,False,0.97,0.11,True
product_management,medium,7,306,4,False,False,0.79,0.11,True
product_management,medium,6,295,4,False,False,0.83,0.1,True
marketing,medium,2,137,3,False,False,0.54,0.4,True
sales,low,2,157,3,False,False,0.56,0.43,True
accounting,low,2,142,3,False,False,0.56,0.39,True
support,low,2,140,3,False,False,0.54,0.45,True
engineering,low,2,151,3,False,False,0.49,0.38,True
management,low,4,139,3,False,True,0.59,0.79,True
marketing,low,4,249,6,False,False,0.85,0.84,True
marketing,low,6,291,4,False,False,0.77,0.11,True
marketing,low,6,305,4,False,False,0.87,0.11,True
sales,low,5,232,3,False,False,0.84,0.17,True
sales,low,2,132,3,False,False,0.45,0.44,True
sales,low,2,130,3,False,False,0.57,0.37,True
sales,low,6,291,4,False,False,0.79,0.1,True
sales,low,2,130,3,False,False,0.5,0.4,True
sales,low,5,246,5,False,False,1.0,0.89,True
sales,low,2,143,3,False,False,0.48,0.42,True
sales,low,2,129,3,False,False,0.55,0.46,True
sales,low,6,255,4,False,False,0.83,0.09,True
sales,low,2,155,3,False,False,0.51,0.37,True
sales,low,6,265,4,False,False,0.77,0.1,True
sales,low,6,279,4,False,False,0.84,0.1,True
sales,low,6,284,4,False,False,0.97,0.11,True
sales,medium,5,221,6,False,False,1.0,0.9,True
sales,medium,2,154,3,False,False,0.52,0.38,True
sales,medium,2,147,3,False,False,0.52,0.36,True
sales,medium,2,150,3,False,False,0.46,0.42,True
sales,medium,7,267,4,False,False,0.94,0.09,True
sales,medium,2,158,3,False,False,0.52,0.43,True
accounting,medium,7,224,5,False,False,0.46,0.24,True
accounting,medium,4,257,5,False,False,1.0,0.91,True
accounting,medium,2,148,3,False,False,0.5,0.44,True
hr,medium,3,177,4,False,False,0.87,0.71,True
hr,medium,2,155,3,False,False,0.49,0.4,True
hr,medium,2,144,3,False,False,0.47,0.43,True
hr,high,6,289,4,False,False,0.85,0.09,True
engineering,low,2,160,3,False,False,0.52,0.43,True
engineering,medium,4,258,5,False,False,0.96,0.9,True
engineering,medium,5,234,5,False,False,1.0,0.84,True
engineering,medium,2,137,3,False,False,0.48,0.37,True
engineering,medium,5,263,2,False,False,0.68,0.86,True
engineering,low,6,251,4,False,False,0.84,0.11,True
engineering,low,2,133,3,False,False,0.57,0.37,True
engineering,low,2,132,3,False,False,0.46,0.4,True
engineering,low,4,158,4,True,False,0.62,0.14,True
engineering,low,2,135,3,False,False,0.46,0.4,True
engineering,low,4,216,6,False,False,1.0,0.75,True
support,low,6,300,5,True,False,0.84,0.11,True
support,low,2,138,3,False,False,0.49,0.46,True
support,low,6,260,4,False,False,0.92,0.11,True
support,low,2,132,3,False,False,0.49,0.38,True
support,low,3,183,5,False,False,0.89,0.7,True
support,low,6,250,4,False,False,0.82,0.09,True
support,low,2,151,3,False,False,0.45,0.37,True
support,low,6,292,4,False,False,0.83,0.1,True
support,low,2,140,3,False,False,0.57,0.38,True
support,low,5,221,5,False,False,1.0,0.9,True
support,low,2,138,3,False,False,0.51,0.44,True
engineering,low,2,132,3,False,False,0.5,0.36,True
engineering,low,7,133,5,False,False,0.84,0.31,True
engineering,low,6,283,4,True,False,0.84,0.1,True
management,low,2,129,3,False,False,0.48,0.42,True
IT,low,4,249,5,False,False,1.0,0.74,True
IT,low,5,257,5,False,False,0.87,0.73,True
IT,low,6,245,4,False,False,0.96,0.09,True
IT,low,2,155,3,False,False,0.53,0.45,True
IT,low,6,256,4,False,False,0.8,0.11,True
product_management,low,2,152,3,False,False,0.47,0.37,True
product_management,low,4,267,5,False,False,0.99,0.84,True
product_management,low,2,151,3,False,False,0.46,0.41,True
product_management,low,4,239,5,False,False,0.92,0.76,True
IT,low,6,306,4,False,False,0.87,0.11,True
marketing,low,4,263,5,True,False,0.88,0.84,True
marketing,low,2,147,3,False,False,0.5,0.39,True
marketing,low,6,278,4,False,False,0.91,0.11,True
marketing,low,2,154,3,False,False,0.56,0.45,True
marketing,low,2,143,3,False,False,0.52,0.37,True
marketing,low,2,155,3,False,False,0.52,0.4,True
sales,low,2,160,3,False,False,0.48,0.39,True
accounting,low,6,304,4,False,False,0.8,0.11,True
support,low,5,240,5,False,False,1.0,0.83,True
engineering,low,6,305,4,False,False,0.92,0.11,True
management,low,2,136,3,False,False,0.5,0.39,True
marketing,low,2,132,3,False,False,0.45,0.45,True
marketing,low,7,301,4,False,False,0.95,0.1,True
marketing,low,5,243,6,False,False,0.98,0.9,True
sales,low,2,147,3,False,False,0.51,0.45,True
sales,low,5,239,5,False,False,0.89,0.79,True
sales,low,5,260,5,False,False,0.99,0.9,True
sales,low,7,296,4,False,False,0.84,0.11,True
sales,low,2,129,3,False,False,0.55,0.43,True
sales,low,5,132,5,False,False,0.54,0.31,True
sales,low,2,135,5,False,False,0.5,0.32,True
sales,low,2,158,3,False,False,0.57,0.45,True
sales,low,4,259,5,False,False,0.99,0.81,True
sales,low,2,160,3,False,True,0.46,0.41,True
sales,low,7,278,4,False,False,0.78,0.11,True
sales,low,6,284,4,False,False,0.88,0.1,True
sales,low,2,274,4,False,False,0.53,0.7,True
sales,low,4,164,2,False,False,0.74,0.54,True
sales,low,2,148,3,False,False,0.48,0.41,True
sales,medium,2,140,3,False,False,0.5,0.38,True
sales,medium,2,127,3,False,False,0.51,0.37,True
sales,medium,6,308,5,False,False,0.85,0.11,True
sales,medium,2,146,3,False,False,0.47,0.4,True
accounting,medium,6,261,4,False,False,0.84,0.1,True
accounting,medium,5,257,5,False,False,0.99,0.89,True
accounting,medium,6,285,4,False,False,0.8,0.11,True
hr,medium,2,141,3,False,False,0.55,0.36,True
hr,medium,2,127,3,False,False,0.46,0.4,True
hr,medium,6,297,4,False,False,0.85,0.09,True
hr,medium,2,143,3,False,False,0.46,0.4,True
engineering,medium,2,152,3,False,False,0.55,0.37,True
engineering,high,2,156,3,False,False,0.51,0.44,True
engineering,low,7,283,5,False,False,0.8,0.09,True
engineering,medium,4,226,6,True,False,0.87,0.92,True
engineering,medium,4,232,5,False,False,0.91,0.74,True
engineering,medium,6,249,4,False,False,0.82,0.09,True
engineering,medium,4,275,5,False,False,0.95,0.89,True
engineering,low,6,304,4,False,False,0.8,0.09,True
engineering,low,7,278,3,False,False,0.54,0.27,True
engineering,low,6,287,4,False,False,0.91,0.1,True
engineering,low,7,285,4,False,False,0.89,0.1,True
support,low,5,226,6,False,False,0.94,0.77,True
support,low,5,259,5,False,False,0.82,0.9,True
support,low,2,135,3,False,False,0.5,0.39,True
support,low,5,219,5,False,False,1.0,0.76,True
support,low,6,256,4,False,False,0.93,0.1,True
support,low,5,254,6,False,False,0.9,0.87,True
support,low,2,153,3,False,False,0.5,0.38,True
support,low,5,228,5,False,False,0.99,0.77,True
support,low,4,228,5,False,False,0.87,0.78,True
support,low,2,128,3,False,False,0.5,0.44,True
support,low,2,153,3,False,False,0.52,0.38,True
engineering,low,2,156,3,False,False,0.46,0.43,True
engineering,low,4,294,3,False,False,0.5,0.39,True
engineering,low,5,219,5,False,False,1.0,0.88,True
management,low,2,153,3,False,False,0.46,0.45,True
IT,low,2,151,3,False,False,0.53,0.4,True
IT,low,2,155,3,False,False,0.51,0.36,True
IT,low,2,158,3,False,False,0.48,0.36,True
IT,low,5,245,5,False,False,0.98,0.9,True
IT,low,2,131,3,False,False,0.53,0.43,True
product_management,low,5,225,5,False,False,0.87,0.89,True
product_management,low,6,286,4,False,False,0.84,0.1,True
product_management,low,2,135,3,False,False,0.5,0.37,True
product_management,low,2,153,3,False,False,0.51,0.37,True
IT,low,5,252,5,False,False,0.9,0.87,True
accounting,low,2,149,3,False,False,0.56,0.4,True
accounting,low,4,258,5,False,False,0.97,0.9,True
hr,low,2,158,3,False,False,0.46,0.37,True
hr,low,2,149,3,False,False,0.54,0.44,True
hr,low,5,236,5,False,False,0.95,0.85,True
marketing,low,5,239,6,False,False,0.98,0.78,True
marketing,low,2,159,3,False,False,0.47,0.42,True
sales,low,5,255,6,False,False,0.99,0.92,True
accounting,low,6,244,4,False,False,0.83,0.11,True
support,low,2,134,3,False,False,0.56,0.42,True
engineering,low,4,270,4,False,False,0.57,0.48,True
management,low,4,255,5,False,False,0.85,0.83,True
marketing,low,2,151,3,False,False,0.53,0.4,True
marketing,low,2,135,3,False,False,0.45,0.43,True
marketing,low,2,146,3,False,False,0.53,0.43,True
sales,low,7,254,4,False,False,0.97,0.1,True
sales,low,7,289,4,False,False,0.87,0.1,True
sales,low,2,156,3,False,False,0.46,0.37,True
sales,low,2,156,3,False,False,0.53,0.38,True
sales,low,2,128,3,False,False,0.5,0.4,True
sales,low,5,275,5,False,False,0.86,0.89,True
sales,low,2,155,3,False,False,0.46,0.45,True
sales,low,2,159,3,False,False,0.48,0.37,True
sales,low,2,148,3,False,False,0.49,0.46,True
sales,low,4,228,5,False,False,0.91,0.87,True
sales,low,6,298,4,False,False,0.84,0.11,True
sales,low,5,261,5,False,False,0.87,0.79,True
sales,low,5,254,6,False,False,0.92,0.79,True
sales,low,7,192,3,False,False,0.59,0.19,True
sales,low,4,248,5,False,False,0.98,0.87,True
sales,low,2,258,5,False,False,0.92,0.6,True
sales,medium,2,156,3,False,False,0.45,0.44,True
sales,medium,6,266,4,True,False,0.81,0.11,True
sales,medium,2,156,3,False,False,0.54,0.42,True
accounting,medium,5,232,5,True,False,0.88,0.88,True
accounting,medium,6,287,4,False,False,0.84,0.11,True
accounting,medium,2,154,3,False,False,0.46,0.46,True
hr,medium,5,263,5,False,False,0.97,0.82,True
hr,medium,2,131,3,False,False,0.56,0.44,True
hr,medium,6,260,4,False,False,0.78,0.11,True
hr,medium,2,139,3,False,False,0.5,0.42,True
engineering,medium,4,251,5,False,False,0.93,0.84,True
engineering,medium,6,286,4,False,False,0.95,0.11,True
engineering,high,2,129,3,False,False,0.53,0.45,True
engineering,low,2,156,3,False,False,0.56,0.38,True
engineering,medium,6,139,6,False,False,0.86,0.38,True
engineering,medium,2,127,3,False,False,0.51,0.44,True
engineering,medium,6,251,4,False,False,0.84,0.11,True
engineering,medium,5,270,5,False,False,0.93,0.81,True
engineering,low,6,296,4,False,False,0.96,0.09,True
engineering,low,6,254,4,False,False,0.9,0.11,True
engineering,low,5,238,6,False,False,0.95,0.81,True
support,low,6,267,4,True,False,0.97,0.1,True
support,low,5,229,6,False,False,0.89,0.74,True
support,low,6,254,4,False,False,0.78,0.09,True
support,low,4,233,4,True,False,0.81,0.82,True
support,low,6,268,4,False,False,0.98,0.1,True
support,low,3,301,3,False,False,0.56,0.27,True
support,low,5,267,6,False,False,0.92,0.83,True
support,low,6,289,4,True,False,0.93,0.1,True
support,low,2,144,3,False,False,0.47,0.38,True
support,low,2,148,3,False,False,0.56,0.4,True
support,low,6,306,4,False,False,0.83,0.11,True
engineering,low,6,292,4,False,True,0.79,0.11,True
engineering,low,5,232,5,False,False,0.91,0.82,True
engineering,low,2,137,3,False,False,0.48,0.36,True
management,low,2,128,3,False,False,0.46,0.4,True
IT,low,5,231,5,False,False,0.84,0.87,True
IT,low,2,146,3,False,False,0.49,0.41,True
IT,low,6,308,4,True,False,0.91,0.11,True
IT,medium,6,253,4,False,False,0.93,0.1,True
IT,medium,2,146,3,False,False,0.51,0.38,True
product_management,medium,2,156,3,False,False,0.55,0.39,True
